"model","forecast_date","target","horizon","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"AryaStark",2021-12-22,"temperature","72 hour",-3.5188482990094,-0.608993761986638,0.91781012668488,2.4446140153564,5.35446855237916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-22,"temperature","72 hour",-3.5242310653511,-0.590098089887979,0.94944472224173,2.48898753437144,5.42312050983455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"CaptainRaymondHolt",2021-12-22,"temperature","72 hour",-1.75717151518108,0.51186957513469,0.625900706278582,1.18399511226835,3.56359067640381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-22,"temperature","72 hour",-3.15571219275551,-0.401591352809981,1.04349889304213,2.48858913889424,5.24270997883977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-22,"temperature","72 hour",-2.94885549570178,-0.385633730878636,0.959291559463748,2.30421684980613,4.86743861462927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-22,"temperature","72 hour",-1.30794844179568,0.096894431488875,0.834017038345337,1.5711396452018,2.97598251848635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-22,"temperature","72 hour",-3.41,-1.16,-0.29,0.57,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-22,"temperature","72 hour",-4.37617158889771,-0.202459588646889,0.640282392501831,2.83435130119324,5.63706970214844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-22,"temperature","72 hour",-2.36461454392412,-0.763307034188746,-0.0648840986166762,0.973363415345567,3.01829085957792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-22,"temperature","72 hour",-0.643535288141612,0.746038927282295,1.77422471133861,2.74555234390008,4.8009256854446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-22,"temperature","72 hour",-3.5242310653511,-0.590098089887979,0.94944472224173,2.48898753437144,5.42312050983455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-22,"temperature","72 hour",-1.4714964625,0.062972342,0.832235625,1.6402998,3.1522055425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"mean_ensemble",2021-12-22,"temperature","72 hour",-2.920643853409,-0.458299828237539,0.731975299819328,2.06448996331995,4.62795239346006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"median_ensemble",2021-12-22,"temperature","72 hour",-3.29,-0.590098089887979,0.875913582515109,2.42074620769456,5.10860636132024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-22,"temperature","72 hour",-3.17,-1.1,-0.1,1.3,3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-22,"temperature","72 hour",-2.85485517053322,-0.788369955306636,0.812664340921532,2.41852191967899,4.732700895089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-22,"temperature","72 hour",-3.42475,-0.66,0.765333333333333,2.17158333333333,5.17055833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-22,"temperature","72 hour",-3.58141399429499,-0.625154004129205,0.925998877047902,2.47715175822501,5.43341174839079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_benchmark",2021-12-22,"temperature","72 hour",-3.669,-1.07,0.14,1.7875,5.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_EMOS",2021-12-22,"temperature","72 hour",-3.5242310653511,-0.590098089887979,0.94944472224173,2.48898753437144,5.42312050983455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-22,"temperature","72 hour",-2.6615798140405,-0.457870053157995,1.02535360207844,2.42297049571012,5.16921272264048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-22,"temperature","72 hour",-3.5242310653511,-0.590098089887979,0.94944472224173,2.48898753437144,5.42312050983455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-22,"temperature","84 hour",-4.41576119674776,-1.53062399487911,-0.0167893192561337,1.49704535636684,4.38218255823549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-22,"temperature","84 hour",-4.49633462164542,-1.59521032151165,-0.0729871977758119,1.44923592596002,4.3503602260938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"CaptainRaymondHolt",2021-12-22,"temperature","84 hour",-3.95233857212766,-1.45020154886628,0.0757307920157798,1.16866308004363,4.42092768814115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-22,"temperature","84 hour",-4.16899411783491,-1.32235913719497,0.171273380434694,1.66490589806436,4.5115408787043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-22,"temperature","84 hour",-3.54337449783664,-0.965463418059395,0.38716937205952,1.73980216217843,4.31771324195567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-22,"temperature","84 hour",-2.33287244137686,-0.889320105873943,-0.131886601448059,0.625546902977824,2.06909923848074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-22,"temperature","84 hour",-4.8,-3.57,-1.56,0.46,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-22,"temperature","84 hour",-4.93146181106567,-1.21743035316467,0.263290166854858,2.0483615398407,5.06637859344482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-22,"temperature","84 hour",-2.27408919980835,-0.946752393140263,-0.0665454915110786,1.28522516041973,3.55381554355872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-22,"temperature","84 hour",-1.1827631085889,-0.717981233418386,3.07780700971616,4.17364537581109,5.94907121369824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-22,"temperature","84 hour",-4.49633462164542,-1.59521032151165,-0.072987197775812,1.44923592596002,4.3503602260938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-22,"temperature","84 hour",-2.6617146475,-0.5058097425,0.47624805,1.64670375,3.8215772475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"mean_ensemble",2021-12-22,"temperature","84 hour",-3.64765380784238,-1.38403892259086,0.131159052778561,1.49945222067551,4.12084641862693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"median_ensemble",2021-12-22,"temperature","84 hour",-4.06066634498129,-1.43593410776647,-0.0416674053836062,1.44923592596002,4.3503602260938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-22,"temperature","84 hour",-1.6,-0.6,0.1,1.8,4.02999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-22,"temperature","84 hour",-4.18600340560249,-1.75477992779746,-0.162570118245734,1.20289510764162,3.97051695252622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-22,"temperature","84 hour",-3.51258333333333,-1.42166666666667,0.275333333333333,1.33916666666667,4.66780833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-22,"temperature","84 hour",-4.57084858523693,-1.61714258778446,-0.0673297894041679,1.48248300897612,4.4361890064286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_benchmark",2021-12-22,"temperature","84 hour",-3.5435,-1.9625,-0.34,0.3275,3.99425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_EMOS",2021-12-22,"temperature","84 hour",-4.49633462164542,-1.59521032151165,-0.072987197775812,1.44923592596002,4.3503602260938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-22,"temperature","84 hour",-3.29143275320638,-0.827906056425011,0.433399062125298,1.73015670068305,4.13441697215613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-22,"temperature","84 hour",-4.49633462164542,-1.59521032151165,-0.072987197775812,1.44923592596002,4.3503602260938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GinaLinetti",2021-12-22,"DAX","1 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"DAX","1 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"DAX","1 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"DAX","1 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"DAX","1 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"DAX","1 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"DAX","1 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"DAX","2 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"DAX","2 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"DAX","2 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"DAX","2 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"DAX","2 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"DAX","2 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"DAX","2 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"DAX","5 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"DAX","5 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"DAX","5 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"DAX","5 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"DAX","5 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"DAX","5 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"DAX","5 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"DAX","6 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"DAX","6 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"DAX","6 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"DAX","6 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"DAX","6 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"DAX","6 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"DAX","6 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"DAX","7 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"DAX","7 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"DAX","7 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"DAX","7 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"DAX","7 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"DAX","7 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"DAX","7 day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"wind","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"wind","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"wind","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"wind","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"wind","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"wind","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"wind","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"wind","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"wind","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"wind","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"wind","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"wind","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"wind","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"wind","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"wind","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"wind","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"wind","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"wind","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"wind","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"wind","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"wind","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"wind","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"wind","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"wind","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"wind","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"wind","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"wind","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"wind","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_benchmark",2021-12-22,"wind","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"t2m_EMOS",2021-12-22,"wind","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"temperature","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"temperature","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"temperature","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"temperature","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"temperature","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"temperature","36 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"temperature","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"temperature","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"temperature","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"temperature","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"temperature","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"temperature","48 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"temperature","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"temperature","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"temperature","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"temperature","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"temperature","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"temperature","60 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"temperature","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"temperature","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"temperature","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"temperature","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"temperature","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"temperature","72 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"DAX_benchmark",2021-12-22,"temperature","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"GinaLinetti",2021-12-22,"temperature","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"JabbaTheHutt",2021-12-22,"temperature","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"RossGeller",2021-12-22,"temperature","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_benchmark",2021-12-22,"temperature","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
"wind_EMOS",2021-12-22,"temperature","84 hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE
